date,state,district,pincode,total_enrolment,total_demo_updates,total_bio_updates,total_activity,enrolment_to_update_ratio,performance_score,anomaly_score
2025-09-06,Odisha,Gajapati,761016,8.0,0.0,1.0,9.0,8.0,0.1240485818055433,-0.013704882297227883
2025-09-06,Odisha,Malkangiri,764045,60.0,32.0,1.0,93.0,1.8181818181818181,0.9864857106017642,-0.0546728677647812
2025-09-06,Odisha,Malkangiri,764045,60.0,32.0,31.0,123.0,0.9523809523809523,1.0761651067604967,-0.03307777542957502
2025-09-06,Odisha,Malkangiri,764086,22.0,0.0,6.0,28.0,3.6666666666666665,0.3508488678824401,-0.036669096674014634
2025-09-06,Rajasthan,Alwar,301001,39.0,109.0,252.0,400.0,0.10803324099722991,1.6008194632692514,-0.030695384268530357
2025-09-06,Rajasthan,Alwar,301001,39.0,109.0,252.0,400.0,0.10803324099722991,1.6008194632692514,-0.030695384268530357
2025-09-06,Rajasthan,Alwar,301402,26.0,52.0,226.0,304.0,0.09352517985611511,1.1917992170502996,-0.00047348258635360185
2025-09-06,Rajasthan,Alwar,301402,26.0,52.0,226.0,304.0,0.09352517985611511,1.1917992170502996,-0.00047348258635360185
2025-09-06,Rajasthan,Bhilwara,311604,54.0,24.0,63.0,141.0,0.6206896551724138,1.0621407071559767,-0.013243400075791611
2025-09-06,Rajasthan,Bhilwara,311604,54.0,24.0,63.0,141.0,0.6206896551724138,1.0621407071559767,-0.013243400075791611
2025-09-06,Rajasthan,Dholpur,328001,30.0,69.0,187.0,286.0,0.1171875,1.1758825741318197,-0.006906167975488264
2025-09-06,Rajasthan,Jalor,343041,40.0,67.0,148.0,255.0,0.18604651162790697,1.2059014521948717,-0.01530482799420485
2025-09-06,Rajasthan,Jalor,343041,40.0,67.0,148.0,255.0,0.18604651162790697,1.2059014521948717,-0.01530482799420485
2025-09-06,Rajasthan,Karauli,322230,35.0,73.0,167.0,275.0,0.14583333333333334,1.2012023382629786,-0.004807627502658951
2025-09-06,Tamil Nadu,Namakkal,637409,10.0,0.0,4.0,14.0,2.5,0.16328133857147958,-0.0008803154395217172
2025-09-06,Tamil Nadu,Tiruchirappalli,621209,43.0,10.0,4.0,57.0,3.0714285714285716,0.6862607849520767,-0.07604818895346477
2025-09-06,Tamil Nadu,Tiruchirappalli,621209,43.0,10.0,4.0,57.0,3.0714285714285716,0.6862607849520767,-0.07604818895346477
2025-09-06,Uttar Pradesh,Aligarh,202001,88.0,349.0,160.0,597.0,0.17288801571709234,2.633929790268377,-0.08828310050698485
2025-09-06,Uttar Pradesh,Aligarh,202125,26.0,0.0,9.0,35.0,2.888888888888889,0.4203464417984394,-0.04642515211421783
2025-09-06,Uttar Pradesh,Bahraich,271830,36.0,116.0,31.0,183.0,0.24489795918367346,0.9113109935580165,-0.0022528844988222163
2025-09-06,Uttar Pradesh,Bahraich,271851,46.0,84.0,29.0,159.0,0.40707964601769914,0.9811045700031681,-0.012786528012302956
2025-09-06,Uttar Pradesh,Bahraich,271851,46.0,84.0,29.0,159.0,0.40707964601769914,0.9811045700031681,-0.012786528012302956
2025-09-06,Uttar Pradesh,Bahraich,271855,58.0,151.0,75.0,284.0,0.25663716814159293,1.4583886351574662,-0.05467154784828676
2025-09-06,Uttar Pradesh,Bahraich,271865,26.0,154.0,56.0,236.0,0.12380952380952381,0.9244375988772939,-0.0022058720846758195
2025-09-06,Uttar Pradesh,Bareilly,243201,27.0,234.0,70.0,331.0,0.08881578947368421,1.1703000995628547,-0.014543492113777146
2025-09-06,Uttar Pradesh,Budaun,243601,33.0,249.0,90.0,372.0,0.09734513274336283,1.3562957602257004,-0.041014502348839854
2025-09-06,Uttar Pradesh,Bulandshahr,203001,39.0,173.0,95.0,307.0,0.1455223880597015,1.2826010558277139,-0.03290612001582405
2025-09-06,Uttar Pradesh,Bulandshahr,203001,39.0,173.0,95.0,307.0,0.1455223880597015,1.2826010558277139,-0.03290612001582405
2025-09-06,Uttar Pradesh,Deoria,274001,43.0,159.0,114.0,316.0,0.1575091575091575,1.3668736922619913,-0.05303049471720522
2025-09-06,Uttar Pradesh,Farrukhabad,209743,8.0,0.0,1.0,9.0,8.0,0.1240485818055433,-0.013704882297227883
2025-09-06,Uttar Pradesh,Firozabad,283203,40.0,291.0,118.0,449.0,0.097799511002445,1.6450852362982098,-0.05899383451695428
2025-09-06,Uttar Pradesh,Gautam Buddha Nagar,201301,44.0,196.0,114.0,354.0,0.14193548387096774,1.4693629654338827,-0.04855639184708227
2025-09-06,Uttar Pradesh,Ghaziabad,201001,39.0,124.0,117.0,280.0,0.16182572614107885,1.2326771256617897,-0.026570573499684946
2025-09-06,Uttar Pradesh,Ghaziabad,201102,32.0,189.0,67.0,288.0,0.125,1.1307493675016336,-0.022721957907473556
2025-09-06,Uttar Pradesh,Hapur,245101,46.0,191.0,166.0,403.0,0.12885154061624648,1.6432670875568038,-0.05896393374314535
2025-09-06,Uttar Pradesh,Kanpur Nagar,208001,38.0,130.0,104.0,272.0,0.1623931623931624,1.1928496234607082,-0.026090000877450725
2025-09-06,Uttar Pradesh,Kanpur Nagar,208001,38.0,130.0,104.0,272.0,0.1623931623931624,1.1928496234607082,-0.026090000877450725
2025-09-06,Uttar Pradesh,Kheri,261502,43.0,0.0,37.0,80.0,1.162162162162162,0.7612981573221257,-0.030037066274436364
2025-09-06,Uttar Pradesh,Kheri,262902,32.0,120.0,72.0,224.0,0.16666666666666666,0.9827871860366476,-0.006947184838774767
2025-09-06,Uttar Pradesh,Kushinagar,274304,28.0,210.0,43.0,281.0,0.11067193675889328,1.0480571394240905,-0.005228445669006043
2025-09-06,Uttar Pradesh,Meerut,250001,44.0,126.0,74.0,244.0,0.22,1.184520693390342,-0.028124259227746973
2025-09-06,Uttar Pradesh,Meerut,250002,46.0,236.0,134.0,416.0,0.12432432432432433,1.6538539003079944,-0.058535970408647775
2025-09-06,Uttar Pradesh,Mirzapur,231001,53.0,217.0,92.0,362.0,0.1715210355987055,1.5893706752423318,-0.04909185797926541
2025-09-06,Uttar Pradesh,Moradabad,244001,64.0,407.0,242.0,713.0,0.09861325115562404,2.652813455047919,-0.09194919862926532
2025-09-06,Uttar Pradesh,Pilibhit,262001,42.0,272.0,163.0,477.0,0.09655172413793103,1.7650102172177138,-0.07021080835676208
2025-09-06,Uttar Pradesh,Pilibhit,262122,29.0,298.0,94.0,421.0,0.07397959183673469,1.4234121994290665,-0.04248752011738499
2025-09-06,Uttar Pradesh,Pilibhit,262122,29.0,298.0,94.0,421.0,0.07397959183673469,1.4234121994290665,-0.04248752011738499
2025-09-06,Uttar Pradesh,Rampur,244922,41.0,109.0,34.0,184.0,0.2867132867132867,0.9794140016658577,-0.014111802931326745
2025-09-06,Uttar Pradesh,Saharanpur,247001,69.0,244.0,292.0,605.0,0.1287313432835821,2.493098754693356,-0.07841934406893236
2025-09-06,Uttar Pradesh,Sambhal,244302,30.0,208.0,117.0,355.0,0.09230769230769231,1.2948091410847826,-0.03846473026640662
2025-09-06,Uttar Pradesh,Sambhal,244302,30.0,208.0,117.0,355.0,0.09230769230769231,1.2948091410847826,-0.03846473026640662
2025-09-06,Uttar Pradesh,Shahjahanpur,242001,35.0,296.0,108.0,439.0,0.08663366336633663,1.5513350430724195,-0.04989762437766909
2025-09-06,Uttar Pradesh,Shahjahanpur,242127,56.0,123.0,54.0,233.0,0.3163841807909605,1.2992403431635318,-0.032886506972543805
2025-09-06,Uttar Pradesh,Shahjahanpur,242127,56.0,123.0,54.0,233.0,0.3163841807909605,1.2992403431635318,-0.032886506972543805
2025-09-06,Uttar Pradesh,Shamli,247776,42.0,0.0,34.0,76.0,1.2352941176470589,0.737197809131221,-0.034481662235545274
2025-09-06,Uttar Pradesh,Shamli,247778,40.0,44.0,9.0,93.0,0.7547169811320755,0.7360840008289303,-0.001925105924805215
2025-09-06,Uttar Pradesh,Shamli,247778,40.0,44.0,9.0,93.0,0.7547169811320755,0.7360840008289303,-0.001925105924805215
2025-09-06,Uttar Pradesh,Siddharthnagar,272153,29.0,199.0,87.0,315.0,0.10139860139860139,1.1687483692869174,-0.024423954245052837
2025-09-06,Uttar Pradesh,Sitapur,261201,32.0,127.0,49.0,208.0,0.18181818181818182,0.9305599566981425,-0.006425283238899793
2025-09-06,Uttar Pradesh,Unnao,209801,28.0,192.0,111.0,331.0,0.0924092409240924,1.2088325032556821,-0.030686385779904124
2025-09-06,Uttar Pradesh,Varanasi,221001,41.0,241.0,119.0,401.0,0.11388888888888889,1.5451571410557488,-0.052532025729278176
2025-09-06,Uttar Pradesh,Varanasi,221001,41.0,241.0,119.0,401.0,0.11388888888888889,1.5451571410557488,-0.052532025729278176
2025-09-06,Uttarakhand,Dehradun,248001,34.0,156.0,281.0,471.0,0.07780320366132723,1.7228143313489515,-0.05931775858333177
2025-09-06,West Bengal,Dakshin Dinajpur,733124,34.0,168.0,21.0,223.0,0.17989417989417988,0.9739248540587376,-0.014805610588312978
2025-09-06,West Bengal,Howrah,711303,52.0,262.0,57.0,371.0,0.16300940438871472,1.5758571398026173,-0.04553106218070513
2025-09-06,West Bengal,Howrah,711303,52.0,262.0,57.0,371.0,0.16300940438871472,1.5758571398026173,-0.04553106218070513
2025-09-06,West Bengal,Howrah,711312,38.0,0.0,8.0,46.0,4.75,0.5989460314935267,-0.07251214791848848
2025-09-06,West Bengal,Jalpaiguri,736206,28.0,0.0,5.0,33.0,5.6,0.4386540061273382,-0.07259457707302208
2025-09-06,West Bengal,Murshidabad,742135,26.0,157.0,50.0,233.0,0.12560386473429952,0.9135847086669144,-0.0007184534179498492
2025-09-06,West Bengal,Murshidabad,742135,26.0,157.0,50.0,233.0,0.12560386473429952,0.9135847086669144,-0.0007184534179498492
2025-09-06,West Bengal,Murshidabad,742202,160.0,361.0,125.0,646.0,0.3292181069958848,3.6471692015709274,-0.09307783380894608
2025-09-06,West Bengal,Murshidabad,742202,160.0,361.0,125.0,646.0,0.3292181069958848,3.6471692015709274,-0.09307783380894608
2025-09-06,West Bengal,Murshidabad,742224,54.0,235.0,87.0,376.0,0.16770186335403728,1.6320544519191098,-0.04958799860919261
2025-09-06,West Bengal,Murshidabad,742304,29.0,205.0,42.0,276.0,0.11740890688259109,1.0483952530915523,-0.010577542323902844
2025-09-06,West Bengal,North 24 Parganas,743424,35.0,166.0,35.0,236.0,0.17412935323383086,1.0261856548269328,-0.0202938479290653
2025-09-06,West Bengal,Paschim Medinipur,721150,28.0,266.0,58.0,352.0,0.08641975308641975,1.2251126325689745,-0.017088757854688774
2025-09-06,West Bengal,Puruliya,723153,40.0,172.0,21.0,233.0,0.20725388601036268,1.0741632908707495,-0.02012432758966709
2025-09-06,West Bengal,South 24 Parganas,743312,23.0,0.0,10.0,33.0,2.3,0.37793852927863597,-0.02925495769358155
2025-09-06,West Bengal,South 24 Parganas,743329,32.0,443.0,86.0,561.0,0.06049149338374291,1.787239388877905,-0.06606468281910027
2025-09-06,West Bengal,South 24 Parganas,743337,25.0,273.0,34.0,332.0,0.08143322475570032,1.1244988643000835,-0.00478800457306483
2025-09-06,West Bengal,South 24 Parganas,743337,25.0,273.0,34.0,332.0,0.08143322475570032,1.1244988643000835,-0.00478800457306483
2025-09-06,West Bengal,South 24 Parganas,743349,23.0,286.0,40.0,349.0,0.0705521472392638,1.1428628788076907,-0.0011388544368137188
2025-09-06,West Bengal,South 24 Parganas,743355,26.0,413.0,35.0,474.0,0.05803571428571429,1.4731600737442003,-0.026760374969602818
2025-09-06,West Bengal,South 24 Parganas,743502,34.0,446.0,85.0,565.0,0.064030131826742,1.8215978818440437,-0.06400771865393717
2025-09-06,West Bengal,South 24 Parganas,743502,34.0,446.0,85.0,565.0,0.064030131826742,1.8215978818440437,-0.06400771865393717
2025-09-06,West Bengal,Uttar Dinajpur,733143,15.0,0.0,5.0,20.0,3.0,0.2419326946519283,-0.020631612044176406
2025-09-06,West Bengal,Uttar Dinajpur,733201,34.0,147.0,63.0,244.0,0.1619047619047619,1.0498950855313942,-0.018930267933155
2025-09-06,West Bengal,Uttar Dinajpur,733202,77.0,376.0,84.0,537.0,0.1673913043478261,2.304032393533211,-0.08159736004417695
2025-09-06,West Bengal,Uttar Dinajpur,733207,59.0,0.0,69.0,128.0,0.855072463768116,1.0990747170919448,-0.027815584173477736
2025-09-06,West Bengal,Uttar Dinajpur,733210,47.0,0.0,65.0,112.0,0.7230769230769231,0.9055285613704022,-0.00849737301607667
2025-09-07,Arunachal Pradesh,Longding,792131,29.0,1.0,0.0,30.0,29.0,0.4412008450163699,-0.07632772848887048
2025-09-07,Assam,Karbi Anglong,782482,29.0,26.0,0.0,55.0,1.1153846153846154,0.5002257535277617,-0.012532632298329904
2025-09-07,Assam,Nagaon,782445,8.0,0.0,1.0,9.0,8.0,0.1240485818055433,-0.013704882297227883
2025-09-07,Assam,Sonitpur,784502,17.0,0.0,4.0,21.0,4.25,0.26920819859670025,-0.03679260014518271
2025-09-07,Bihar,Bhojpur,802210,17.0,0.0,2.0,19.0,8.5,0.26322957218611814,-0.04498133070496946
2025-09-07,Bihar,Gaya,824201,13.0,0.0,2.0,15.0,6.5,0.20269993788599203,-0.02596311528574624
2025-09-07,Bihar,Gaya,824232,8.0,0.0,2.0,10.0,4.0,0.12703789501083437,-0.0013536840772373493
2025-09-07,Bihar,Jamui,811301,14.0,0.0,5.0,19.0,2.8,0.22680028607689676,-0.015880532794813385
2025-09-07,Bihar,Kishanganj,855101,66.0,1450.0,5.0,1521.0,0.04536082474226804,4.437130225639261,-0.09635256171368478
2025-09-07,Bihar,Kishanganj,855108,50.0,72.0,4.0,126.0,0.6578947368421053,0.9385694180855491,-0.006893619092421255
2025-09-07,Bihar,Muzaffarpur,843119,17.0,0.0,6.0,23.0,2.8333333333333335,0.2751868250072825,-0.023145700894642185
2025-09-07,Bihar,Nawada,805111,9.0,0.0,1.0,10.0,9.0,0.13918099038057483,-0.017589798027037196
2025-09-07,Bihar,West Champaran,845103,11.0,0.0,2.0,13.0,5.5,0.17243512073592895,-0.021164795647869994
2025-09-07,Bihar,West Champaran,845438,14.0,0.0,5.0,19.0,2.8,0.22680028607689676,-0.015880532794813385
2025-09-07,Bihar,West Champaran,845450,15.0,0.0,2.0,17.0,7.5,0.23296475503605507,-0.02692441397476375
2025-09-07,Bihar,West Champaran,845453,17.0,0.0,5.0,22.0,3.4,0.27219751180199137,-0.034171084211284675
2025-09-07,Chhattisgarh,Raigarh,496445,11.0,0.0,1.0,12.0,11.0,0.16944580753063787,-0.026404072196435813
2025-09-07,Haryana,Faridabad,121001,7.0,0.0,1.0,8.0,7.0,0.10891617323051178,-0.0059485379834867125
2025-09-07,Haryana,Mewat,122508,6.0,0.0,1.0,7.0,6.0,0.09378376465548025,-0.0020320971645172436
2025-09-07,Jharkhand,Dumka,814110,23.0,12.0,0.0,35.0,1.9166666666666667,0.37637735331119315,-0.021955949634451688
2025-09-07,Jharkhand,Garhwa,822120,19.0,8.0,1.0,28.0,2.111111111111111,0.30939304685453545,-0.009027354029144452
2025-09-07,Jharkhand,Giridih,815312,30.0,17.0,2.0,49.0,1.5789473684210527,0.5000878214492744,-0.03016907444940442
2025-09-07,Jharkhand,Giridih,815314,21.0,6.0,2.0,29.0,2.625,0.33792518452897824,-0.037586330006492696
2025-09-07,Jharkhand,Giridih,815317,12.0,0.0,2.0,14.0,6.0,0.1875675293109605,-0.023087011729945983
2025-09-07,Jharkhand,Jamtara,815352,53.0,0.0,20.0,73.0,2.65,0.8618039185824926,-0.06596294542587289
2025-09-07,Maharashtra,Aurangabad,431001,41.0,0.0,145.0,186.0,0.2827586206896552,1.0538791663434999,-0.004615700368807318
2025-09-07,Rajasthan,Ajmer,305811,8.0,2.0,0.0,10.0,4.0,0.12578126128116354,-0.0011894452955080181
2025-09-07,Rajasthan,Alwar,301405,36.0,9.0,0.0,45.0,4.0,0.5660156757652359,-0.07355273294224562
2025-09-07,Rajasthan,Bharatpur,321023,31.0,21.0,1.0,53.0,1.4090909090909092,0.5216749021808376,-0.029799438483369856
2025-09-07,Rajasthan,Jaipur,302028,19.0,0.0,4.0,23.0,4.75,0.2994730157467633,-0.041612819668624845
2025-09-07,Rajasthan,Jaipur,303002,6.0,0.0,1.0,7.0,6.0,0.09378376465548025,-0.0020320971645172436
2025-09-07,Rajasthan,Karauli,322230,39.0,37.0,16.0,92.0,0.7358490566037735,0.7253498103077467,-0.0014205030968921228
2025-09-07,Rajasthan,Nagaur,341316,17.0,7.0,1.0,25.0,2.125,0.2767672333640167,-0.007154426715159312
2025-09-07,Rajasthan,Sawai Madhopur,322033,12.0,1.0,0.0,13.0,12.0,0.183949899240834,-0.02174970060975434
2025-09-07,Rajasthan,Sikar,332602,31.0,16.0,0.0,47.0,1.9375,0.506880607273268,-0.05037738179300566
2025-09-07,Rajasthan,Sikar,332602,31.0,16.0,0.0,47.0,1.9375,0.506880607273268,-0.05037738179300566
2025-09-07,Uttar Pradesh,Azamgarh,223225,9.0,0.0,3.0,12.0,3.0,0.145159616791157,-0.00039009646484544636
2025-09-07,Uttar Pradesh,Bahraich,271882,54.0,0.0,9.0,63.0,6.0,0.8440538818993222,-0.07610337600970407
2025-09-07,Uttar Pradesh,Budaun,243638,10.0,0.0,2.0,12.0,5.0,0.15730271216089742,-0.01815276673147681
2025-09-07,Uttar Pradesh,Bulandshahr,203202,12.0,5.0,0.0,17.0,2.4,0.1933938846026567,-0.0022014195779588297
2025-09-07,Uttar Pradesh,Chandauli,221009,11.0,3.0,0.0,14.0,3.6666666666666665,0.17353948334671382,-0.0031160024523509966
2025-09-07,Uttar Pradesh,Chitrakoot,210209,12.0,0.0,5.0,17.0,2.4,0.1965354689268337,-0.008675069545295178
2025-09-07,Uttar Pradesh,Faizabad,224001,11.0,0.0,3.0,14.0,3.6666666666666665,0.17542443394122004,-0.01186919251984997
2025-09-07,Uttar Pradesh,Gonda,271503,9.0,0.0,2.0,11.0,4.5,0.1421703035858659,-0.01241553099446091
2025-09-07,Uttar Pradesh,Hathras,204215,22.0,7.0,4.0,33.0,2.0,0.36139721585504764,-0.023947497337314494
2025-09-07,Uttar Pradesh,Hathras,204215,22.0,7.0,4.0,33.0,2.0,0.36139721585504764,-0.023947497337314494
2025-09-07,Uttar Pradesh,Kannauj,209721,63.0,50.0,13.0,126.0,1.0,1.1102526289185537,-0.02915528731481154
2025-09-07,Uttar Pradesh,Kushinagar,274402,16.0,0.0,6.0,22.0,2.6666666666666665,0.2600544164322509,-0.01014451544000805
2025-09-07,Uttar Pradesh,Mainpuri,205262,9.0,0.0,3.0,12.0,3.0,0.145159616791157,-0.00039009646484544636
2025-09-07,Uttar Pradesh,Mathura,281406,6.0,0.0,1.0,7.0,6.0,0.09378376465548025,-0.0020320971645172436
2025-09-07,Uttar Pradesh,Meerut,250002,45.0,130.0,80.0,255.0,0.21428571428571427,1.2270329665589428,-0.03150476304048089
2025-09-07,Uttar Pradesh,Meerut,250002,45.0,130.0,80.0,255.0,0.21428571428571427,1.2270329665589428,-0.03150476304048089
2025-09-07,Uttar Pradesh,Mirzapur,231001,35.0,91.0,0.0,126.0,0.38461538461538464,0.7444849671075696,-0.003596824120771114
2025-09-07,Uttar Pradesh,Mirzapur,231304,36.0,28.0,1.0,65.0,1.2413793103448276,0.6138639194391848,-0.02487220399962764
2025-09-07,Uttar Pradesh,Moradabad,244001,46.0,0.0,149.0,195.0,0.3087248322147651,1.1414984620398219,-0.007981686750945793
2025-09-07,Uttar Pradesh,Saharanpur,247001,38.0,115.0,185.0,338.0,0.12666666666666668,1.3995690479824507,-0.027700242592712976
2025-09-07,Uttar Pradesh,Sambhal,244304,14.0,0.0,3.0,17.0,4.666666666666667,0.22082165966631462,-0.02692441397476375
2025-09-07,Uttar Pradesh,Shahjahanpur,242221,25.0,0.0,4.0,29.0,6.25,0.3902674671969525,-0.05757798074090714
2025-09-07,Uttar Pradesh,Shahjahanpur,242303,14.0,0.0,4.0,18.0,3.5,0.2238109728716057,-0.01891067140424585
2025-09-07,Uttar Pradesh,Sitapur,261201,11.0,0.0,1.0,12.0,11.0,0.16944580753063787,-0.026404072196435813
2025-09-07,Uttar Pradesh,Sitapur,261202,18.0,0.0,2.0,20.0,9.0,0.27836198076114965,-0.046462408355896545
2025-09-07,Uttar Pradesh,Sonbhadra,231216,10.0,0.0,4.0,14.0,2.5,0.16328133857147958,-0.0008803154395217172
2025-09-07,Uttar Pradesh,Varanasi,221001,19.0,0.0,8.0,27.0,2.375,0.31143026856792766,-0.017767244879815403
2025-09-07,West Bengal,Malda,732204,15.0,0.0,1.0,16.0,15.0,0.22997544183076396,-0.030270912880554057
2025-09-07,West Bengal,Murshidabad,731222,31.0,0.0,8.0,39.0,3.875,0.493019171468306,-0.06444232652856641
2025-09-07,West Bengal,Murshidabad,742148,35.0,0.0,19.0,54.0,1.8421052631578947,0.5864312510266341,-0.03679663952255974
2025-09-07,West Bengal,Murshidabad,742201,39.0,75.0,4.0,118.0,0.4936708860759494,0.7791959127815693,-0.0025633260618056486
2025-09-07,West Bengal,Murshidabad,742202,59.0,230.0,12.0,301.0,0.24380165289256198,1.4717130226951578,-0.0385741894210746
2025-09-07,West Bengal,North 24 Parganas,743222,24.0,0.0,6.0,30.0,4.0,0.38111368503250315,-0.045582270783682044
2025-09-07,West Bengal,North 24 Parganas,743423,64.0,0.0,26.0,90.0,2.4615384615384617,1.046196292139586,-0.0695230822439824
2025-09-07,West Bengal,North 24 Parganas,743456,9.0,0.0,1.0,10.0,9.0,0.13918099038057483,-0.017589798027037196
2025-09-07,West Bengal,North 24 Parganas,743711,17.0,0.0,1.0,18.0,17.0,0.26024025898082703,-0.04350325623575435
2025-09-07,West Bengal,Puruliya,723131,11.0,0.0,1.0,12.0,11.0,0.16944580753063787,-0.026404072196435813
2025-09-07,West Bengal,Uttar Dinajpur,733207,50.0,0.0,8.0,58.0,6.25,0.780534934393905,-0.07558930150587972
2025-09-07,West Bengal,Uttar Dinajpur,733210,40.0,0.0,25.0,65.0,1.6,0.6800291731335382,-0.03470600338817442
2025-09-08,Andhra Pradesh,Tirupati,524406,17.0,0.0,1.0,18.0,17.0,0.26024025898082703,-0.04350325623575435
2025-09-08,Arunachal Pradesh,Changlang,792103,8.0,0.0,1.0,9.0,8.0,0.1240485818055433,-0.013704882297227883
2025-09-08,Assam,Barpeta,781308,40.0,98.0,80.0,218.0,0.2247191011235955,1.0758190407892037,-0.011832855609612891
2025-09-08,Assam,Barpeta,781314,43.0,0.0,63.0,106.0,0.6825396825396826,0.8390203006596939,-0.002490844255413016
2025-09-08,Assam,Golaghat,785625,13.0,0.0,4.0,17.0,3.25,0.20867856429657416,-0.01891067140424585
2025-09-08,Assam,Karimganj,788722,42.0,24.0,22.0,88.0,0.9130434782608695,0.757989962838664,-0.018316964529948798
2025-09-08,Assam,Karimganj,788722,42.0,24.0,22.0,88.0,0.9130434782608695,0.757989962838664,-0.018316964529948798
2025-09-08,Assam,Nagaon,782122,45.0,122.0,0.0,167.0,0.36885245901639346,0.9689999394120106,-0.022079836711947798
2025-09-08,Assam,Nagaon,782124,50.0,191.0,0.0,241.0,0.2617801047120419,1.2075707297786096,-0.03961491722503874
2025-09-08,Assam,Nalbari,781126,38.0,68.0,0.0,106.0,0.5588235294117647,0.7355792770021837,-0.008728334978648111
2025-09-08,Bihar,Araria,854311,42.0,394.0,125.0,561.0,0.08092485549132948,1.9394578689522446,-0.07901190778525158
2025-09-08,Bihar,Araria,854318,33.0,569.0,135.0,737.0,0.046875,2.246333683409614,-0.08731623631369911
2025-09-08,Bihar,Araria,854329,24.0,197.0,132.0,353.0,0.0729483282674772,1.2228834279689471,-0.02624826638646327
2025-09-08,Bihar,Araria,854333,25.0,378.0,0.0,403.0,0.06613756613756613,1.2707668310680325,-0.02917941537757751
2025-09-08,Bihar,Banka,813106,29.0,174.0,56.0,259.0,0.12608695652173912,1.017054751411502,-0.013640433095076121
2025-09-08,Bihar,Darbhanga,847203,28.0,155.0,99.0,282.0,0.11023622047244094,1.0856038801953294,-0.027309748723248095
2025-09-08,Bihar,East Champaran,845301,34.0,157.0,30.0,221.0,0.18181818181818182,0.9748577131613451,-0.0235661618907248
2025-09-08,Bihar,East Champaran,845301,34.0,157.0,30.0,221.0,0.18181818181818182,0.9748577131613451,-0.0235661618907248
2025-09-08,Bihar,East Champaran,845302,34.0,138.0,50.0,222.0,0.18085106382978725,0.989785046798509,-0.008861973235297915
2025-09-08,Bihar,East Champaran,845302,34.0,138.0,50.0,222.0,0.18085106382978725,0.989785046798509,-0.008861973235297915
2025-09-08,Bihar,East Champaran,845401,40.0,282.0,93.0,415.0,0.10666666666666667,1.5491034391018315,-0.05000060563672937
2025-09-08,Bihar,East Champaran,845433,28.0,133.0,0.0,161.0,0.21052631578947367,0.7377199533814872,-0.0032460628327282137
2025-09-08,Bihar,Gaya,824201,21.0,217.0,79.0,317.0,0.07094594594594594,1.0662725291725386,-0.0027315450755133197
2025-09-08,Bihar,Gaya,824201,21.0,217.0,79.0,317.0,0.07094594594594594,1.0662725291725386,-0.0027315450755133197
2025-09-08,Bihar,Kaimur (Bhabua),821109,31.0,300.0,64.0,395.0,0.08516483516483517,1.3687196131013084,-0.033181305278968454
2025-09-08,Bihar,Kaimur (Bhabua),821109,31.0,300.0,64.0,395.0,0.08516483516483517,1.3687196131013084,-0.033181305278968454
2025-09-08,Bihar,Katihar,854113,27.0,164.0,67.0,258.0,0.11688311688311688,0.9960624161150841,-0.0063130998425301454
2025-09-08,Bihar,Katihar,854317,44.0,450.0,250.0,744.0,0.06285714285714286,2.475602631829211,-0.09668833843524993
2025-09-08,Bihar,Katihar,855102,23.0,241.0,85.0,349.0,0.0705521472392638,1.1711371377252842,-0.005991501109872233
2025-09-08,Bihar,Katihar,855113,39.0,219.0,0.0,258.0,0.1780821917808219,1.107222132986022,-0.036167323134618345
2025-09-08,Bihar,Khagaria,848203,29.0,163.0,0.0,192.0,0.17791411042944785,0.8236822521701888,-0.026969234516648233
2025-09-08,Bihar,Khagaria,851204,28.0,237.0,71.0,336.0,0.09090909090909091,1.195504810364544,-0.020194185939075182
2025-09-08,Bihar,Kishanganj,855101,28.0,1859.0,246.0,2133.0,0.01330166270783848,5.548170685509585,-0.10946803891941403
2025-09-08,Bihar,Kishanganj,855107,37.0,887.0,374.0,1298.0,0.029341792228390166,3.7721060100392134,-0.1126955205306851
2025-09-08,Bihar,Kishanganj,855115,19.0,157.0,123.0,299.0,0.06785714285714285,1.0258777126279428,-0.0023755244730083724
2025-09-08,Bihar,Kishanganj,855116,4.0,950.0,77.0,1031.0,0.0038948393378773127,2.5336532745404283,-0.004528389948463274
2025-09-08,Bihar,Kishanganj,855117,24.0,1001.0,96.0,1121.0,0.02187784867821331,3.0135092103048287,-0.07694983416896173
2025-09-08,Bihar,Lakhisarai,811311,24.0,326.0,101.0,451.0,0.05620608899297424,1.4347832465237054,-0.034179814331381175
2025-09-08,Bihar,Madhepura,852128,25.0,181.0,119.0,325.0,0.08333333333333333,1.161378823427904,-0.025287882023096397
2025-09-08,Bihar,Madhepura,852210,48.0,180.0,58.0,286.0,0.20168067226890757,1.3247151187904171,-0.03778814299234046
2025-09-08,Bihar,Madhepura,852210,48.0,180.0,58.0,286.0,0.20168067226890757,1.3247151187904171,-0.03778814299234046
2025-09-08,Bihar,Nalanda,803101,27.0,346.0,0.0,373.0,0.07803468208092486,1.2254797653235137,-0.028797084460107425
2025-09-08,Bihar,Nalanda,803107,26.0,416.0,54.0,496.0,0.05531914893617021,1.5370400136660978,-0.030113277654979398
2025-09-08,Bihar,Purnia,854304,27.0,191.0,141.0,359.0,0.08132530120481928,1.2810184944989274,-0.0403498079724357
